03111,  28 , 1,INT2,Particella sottoposta a taglio di utilizzazione nel periodo 2009 - 2010,34,\N
03111,  28 , 1,N3,Buona rinnovazione dei due abeti\, distribuita a nuclei nelle aree più aperte e lungo i margini della strada.,37,\N
03111,  29 , 1,INT2,Particella sottoposta in parte a taglio di utilizzazione nel periodo 2009 - 2010,35,\N
03111,  29 , 1,N3,Nei tratti più aperti buona rinnovazione di Abete rosso e bianco con sporadiche latifoglie (Faggio\, Castagno e Betulla).,41,\N
03111,  29 , 1,P2,Su questa particella oltre al taglio di utilizzazione andranno eseguiti diradamenti e cure colturali ai giovani popolamenti.,40,\N
03111,  35 , 1,N3,a prevalenza di Abete rosso e bianco,56,\N
03111,  35 , 1,SPE_ERBA,- Nelle aree più impervie\, verso il limite di particella ovest-nordovest\, presenza di tratti di Faggeta primitiva di rupe.,67,\N
03111,  37 , 1,N3,Buona a nuclei di Abete rosso e bianco\, salendo di quota tra le specie in rinnovazione è presente anche il Larice.,45,\N
03111,  37 , 1,P2,Oltre al taglio di utilizzazione in questa particella andranno eseguiti diradamenti dei nuclei di perticaia e giovane fustaia.,44,\N
03111,  39 , 1,N3,a prevalenza di Abete rosso con Abete bianco e\, alle quote superiori\, Larice e Pino cembro.,47,\N
03111,  39 , 1,SPE_ERBA,- Salendo di quota\, nella metà superiore della particella\, è presente una prima fascia ascrivibile alla Pecceta altimontana e subalpina dei substrati silicatici dei suoli mesici\, a cui segue il Lariceto primitivo,68,\N
03111,  40 , 1,N3,di Abete rosso\,  Abete bianco e\, alle quote superiori\, Larice e Pino cembro.,48,\N
03111,  40 , 1,SPE_ERBA,- Nella metà superiore della particella sono presenti un ampio tratto di Pecceta altimontana e subalpina dei substrati silicatici dei suoli mesici\, oltre a formazioni ascrivibili all'Alneto di ontano verde ed al Lariceto primitivo.,69,\N
03111,  41 , 1,N3,di Abete rosso con Larice e Pino cembro alle quote superiori,51,\N
03111,  41 , 1,SPE_ERBA,- Nel terzo superiore della particella è presente un'ampia fascia di Pecceta altimontana e subalpina dei substrati silicatici dei suoli mesici\, mentre lungo i canaloni e nelle zone più umide sono presenti tratti di Alneto di Ontano verde.,70,\N
03111,  42 , 1,N3,di Abete rosso con Larice e Pino cembro alle quote superiori.,52,\N
03111,  42 , 1,SPE_ERBA,- Lungo le valli ed i canaloni che affiancano la particella presenza di ampie fasce di Alneto di ontano verde.,71,\N
